0	0	{speed(255)}Sauvegarder la partie ?\n　　　Oui\n　　　Non{mend}
0	1	{speed(255)}Les données actuelles n'ont pas été sauvegardées !\nContinuer quand même ?\n　　　Non\n　　　Oui{mend}
0	2	{speed(42)}Ainsi, cette force vitale appelée {SERGE%}{wait(20)} ne put même pas voir le jour dans ce monde.{wait(80)} Le destin ne pardonne rien à ceux qui osent se dresser contre lui...{mend}
0	3	{ERROR}
0	4	{ERROR}
0	5	{ERROR}
0	6	{ERROR}
0	7	{ERROR}
0	8	{ERROR}
0	9	{ERROR}
0	10	{ERROR}
0	11	{ERROR}
0	12	{ERROR}
0	13	{ERROR}
0	14	{ERROR}
0	15	{ERROR}
0	16	{ERROR}
0	17	{ERROR}
0	18	{ERROR}
0	19	{ERROR}
0	20	{ERROR}
0	21	{ERROR}
0	22	{ERROR}
0	23	{ERROR}
0	24	{ERROR}
0	25	{ERROR}
0	26	{ERROR}
0	27	{ERROR}
0	28	{ERROR}
0	29	{ERROR}
0	30	{ERROR}
0	31	{ERROR}
0	32	{ERROR}
0	33	{ERROR}
0	34	{ERROR}
0	35	{ERROR}
0	36	{ERROR}
0	37	{ERROR}
0	38	{ERROR}
0	39	{ERROR}
0	40	{ERROR}
0	41	{ERROR}
0	42	{ERROR}
0	43	{ERROR}
0	44	{ERROR}
0	45	{ERROR}
0	46	{ERROR}
0	47	{ERROR}
0	48	{ERROR}
0	49	{ERROR}
0	50	{ERROR}
0	51	{ERROR}
0	52	{ERROR}
1	0	{ERROR}
1	1	{ERROR}
1	2	{ERROR}
1	3	{ERROR}
1	4	{ERROR}
1	5	{ERROR}
1	6	{ERROR}
1	7	{ERROR}
1	8	{ERROR}
1	9	{ERROR}
1	10	{ERROR}
1	11	{ERROR}
1	12	{ERROR}
1	13	{ERROR}
1	14	{ERROR}
1	15	{ERROR}
1	16	{ERROR}
1	17	{ERROR}
1	18	{ERROR}
1	19	{ERROR}
1	20	{ERROR}
1	21	{ERROR}
1	22	{ERROR}
1	23	{ERROR}
1	24	{ERROR}
1	25	{ERROR}
1	26	{ERROR}
1	27	{ERROR}
1	28	{ERROR}
1	29	{ERROR}
1	30	{ERROR}
1	31	{ERROR}
1	32	{ERROR}
1	33	{ERROR}
1	34	{ERROR}
1	35	{ERROR}
1	36	{ERROR}
1	37	{ERROR}
1	38	{ERROR}
1	39	{ERROR}
1	40	{ERROR}
1	41	{ERROR}
1	42	{ERROR}
1	43	{ERROR}
1	44	{ERROR}
1	45	{ERROR}
1	46	{ERROR}
1	47	{ERROR}
1	48	{ERROR}
1	49	{ERROR}
8	0	{ERROR}
8	1	{ERROR}
8	2	{ERROR}
8	3	{ERROR}
8	4	{ERROR}
8	5	{ERROR}
8	6	{ERROR}
8	7	{ERROR}
8	8	{ERROR}
8	9	{ERROR}
8	10	{ERROR}
8	11	{ERROR}
8	12	{ERROR}
8	13	{ERROR}
8	14	{ERROR}
8	15	{ERROR}
8	16	{ERROR}
8	17	{ERROR}
8	18	{ERROR}
8	19	{ERROR}
8	20	{ERROR}
8	21	{ERROR}
8	22	{ERROR}
8	23	{ERROR}
8	24	{ERROR}
8	25	{ERROR}
8	26	{ERROR}
8	27	{ERROR}
8	28	{ERROR}
8	29	{ERROR}
8	30	{ERROR}
8	31	{ERROR}
8	32	{ERROR}
8	33	{ERROR}
8	34	{ERROR}
8	35	{ERROR}
8	36	{ERROR}
8	37	{ERROR}
8	38	{ERROR}
8	39	{ERROR}
8	40	{ERROR}
8	41	{ERROR}
8	42	{ERROR}
8	43	{ERROR}
8	44	{ERROR}
8	45	{ERROR}
8	46	{ERROR}
8	47	{ERROR}
8	48	{ERROR}
8	49	{ERROR}
9	0	{speed(255)}Sauvegarder la partie ?\n　　　Oui\n　　　Non{mend}
9	1	{speed(255)}Les données actuelles n'ont pas été sauvegardées !\nContinuer quand même ?\n　　　Non\n　　　Oui{mend}
9	2	{speed(42)}Ainsi, cette force vitale appelée {SERGE%}{wait(20)} ne put même pas voir le jour dans ce monde.{wait(80)} Le destin ne pardonne rien à ceux qui osent se dresser contre lui...{mend}
9	3	{ERROR}
9	4	{ERROR}
9	5	{ERROR}
9	6	{ERROR}
9	7	{ERROR}
9	8	{ERROR}
9	9	{ERROR}
9	10	{ERROR}
9	11	{ERROR}
9	12	{ERROR}
9	13	{ERROR}
9	14	{ERROR}
9	15	{ERROR}
9	16	{ERROR}
9	17	{ERROR}
9	18	{ERROR}
9	19	{ERROR}
9	20	{ERROR}
9	21	{ERROR}
9	22	{ERROR}
9	23	{ERROR}
9	24	{ERROR}
9	25	{ERROR}
9	26	{ERROR}
9	27	{ERROR}
9	28	{ERROR}
9	29	{ERROR}
9	30	{ERROR}
9	31	{ERROR}
9	32	{ERROR}
9	33	{ERROR}
9	34	{ERROR}
9	35	{ERROR}
9	36	{ERROR}
9	37	{ERROR}
9	38	{ERROR}
9	39	{ERROR}
9	40	{ERROR}
9	41	{ERROR}
9	42	{ERROR}
9	43	{ERROR}
